samplenr	I	II	V1	V2	V3	V4	V5	V6
1220	-127.5	-395	0	0	0	0	0	0
1221	-125	-397.5	0	0	0	0	0	0
1222	-122.5	-397.5	0	0	0	0	0	0
1223	-140	-397.5	0	0	0	0	0	0
1224	-142.5	-392.5	0	0	0	0	0	0
1225	-132.5	-380	0	0	0	0	0	0
1226	-150	-375	0	0	0	0	0	0
1227	-145	-375	0	0	0	0	0	0
1228	-142.5	-370	0	0	0	0	0	0
1229	-155	-365	0	0	0	0	0	0
1230	-160	-370	0	0	0	0	0	0
1231	-160	-367.5	0	0	0	0	0	0
1232	-150	-365	0	0	0	0	0	0
1233	-142.5	-362.5	0	0	0	0	0	0
1234	-130	-357.5	0	0	0	0	0	0
1235	-120	-360	0	0	0	0	0	0
1236	-135	-367.5	0	0	0	0	0	0
1237	-127.5	-362.5	0	0	0	0	0	0
1238	-132.5	-362.5	0	0	0	0	0	0
1239	-137.5	-362.5	0	0	0	0	0	0
1240	-120	-350	0	0	0	0	0	0
1241	-142.5	-357.5	0	0	0	0	0	0
1242	-152.5	-360	0	0	0	0	0	0
1243	-155	-357.5	0	0	0	0	0	0
1244	-195	-380	0	0	0	0	0	0
1245	-205	-390	0	0	0	0	0	0
1246	-210	-395	0	0	0	0	0	0
1247	-225	-412.5	0	0	0	0	0	0
1248	-222.5	-417.5	0	0	0	0	0	0
1249	-225	-422.5	0	0	0	0	0	0
1250	-230	-432.5	0	0	0	0	0	0
1251	-225	-437.5	0	0	0	0	0	0
1252	-217.5	-440	0	0	0	0	0	0
1253	-215	-452.5	0	0	0	0	0	0
1254	-210	-460	0	0	0	0	0	0
1255	-200	-460	0	0	0	0	0	0
1256	-200	-467.5	0	0	0	0	0	0
1257	-192.5	-467.5	0	0	0	0	0	0
1258	-197.5	-470	0	0	0	0	0	0
1259	-215	-485	0	0	0	0	0	0
1260	-210	-477.5	0	0	0	0	0	0
1261	-202.5	-462.5	0	0	0	0	0	0
1262	-207.5	-460	0	0	0	0	0	0
1263	-190	-442.5	0	0	0	0	0	0
1264	-180	-437.5	0	0	0	0	0	0
1265	-195	-452.5	0	0	0	0	0	0
1266	-192.5	-450	0	0	0	0	0	0
1267	-200	-447.5	0	0	0	0	0	0
1268	-205	-440	0	0	0	0	0	0
1269	-177.5	-425	0	0	0	0	0	0
1270	-177.5	-422.5	0	0	0	0	0	0
1271	-187.5	-437.5	0	0	0	0	0	0
1272	-185	-440	0	0	0	0	0	0
1273	-195	-442.5	0	0	0	0	0	0
1274	-197.5	-442.5	0	0	0	0	0	0
1275	-182.5	-420	0	0	0	0	0	0
1276	-175	-415	0	0	0	0	0	0
1277	-175	-422.5	0	0	0	0	0	0
1278	-170	-415	0	0	0	0	0	0
1279	-177.5	-427.5	0	0	0	0	0	0
1280	-200	-435	0	0	0	0	0	0
1281	-187.5	-420	0	0	0	0	0	0
1282	-187.5	-412.5	0	0	0	0	0	0
1283	-190	-410	0	0	0	0	0	0
1284	-170	-402.5	0	0	0	0	0	0
1285	-180	-417.5	0	0	0	0	0	0
1286	-190	-437.5	0	0	0	0	0	0
1287	-187.5	-450	0	0	0	0	0	0
1288	-200	-460	0	0	0	0	0	0
1289	-195	-460	0	0	0	0	0	0
1290	-182.5	-445	0	0	0	0	0	0
1291	-180	-445	0	0	0	0	0	0
1292	-190	-452.5	0	0	0	0	0	0
1293	-200	-460	0	0	0	0	0	0
1294	-215	-470	0	0	0	0	0	0
1295	-220	-472.5	0	0	0	0	0	0
1296	-197.5	-457.5	0	0	0	0	0	0
1297	-175	-437.5	0	0	0	0	0	0
1298	-150	-425	0	0	0	0	0	0
1299	-132.5	-412.5	0	0	0	0	0	0
1300	-137.5	-412.5	0	0	0	0	0	0
1301	-147.5	-420	0	0	0	0	0	0
1302	-162.5	-425	0	0	0	0	0	0
1303	-170	-430	0	0	0	0	0	0
1304	-177.5	-432.5	0	0	0	0	0	0
1305	-180	-432.5	0	0	0	0	0	0
1306	-182.5	-425	0	0	0	0	0	0
1307	-197.5	-430	0	0	0	0	0	0
1308	-200	-432.5	0	0	0	0	0	0
1309	-195	-427.5	0	0	0	0	0	0
1310	-195	-435	0	0	0	0	0	0
1311	-182.5	-430	0	0	0	0	0	0
1312	-167.5	-417.5	0	0	0	0	0	0
1313	-157.5	-412.5	0	0	0	0	0	0
1314	-155	-400	0	0	0	0	0	0
1315	-147.5	-382.5	0	0	0	0	0	0
1316	-142.5	-370	0	0	0	0	0	0
1317	-145	-360	0	0	0	0	0	0
1318	-155	-357.5	0	0	0	0	0	0
1319	-167.5	-355	0	0	0	0	0	0
1320	-172.5	-345	0	0	0	0	0	0
1321	-187.5	-347.5	0	0	0	0	0	0
1322	-190	-340	0	0	0	0	0	0
1323	-180	-320	0	0	0	0	0	0
1324	-167.5	-307.5	0	0	0	0	0	0
1325	-160	-297.5	0	0	0	0	0	0
1326	-167.5	-295	0	0	0	0	0	0
1327	-162.5	-282.5	0	0	0	0	0	0
1328	-150	-255	0	0	0	0	0	0
1329	-147.5	-247.5	0	0	0	0	0	0
1330	-132.5	-232.5	0	0	0	0	0	0
1331	-117.5	-212.5	0	0	0	0	0	0
1332	-120	-215	0	0	0	0	0	0
1333	-122.5	-212.5	0	0	0	0	0	0
1334	-127.5	-205	0	0	0	0	0	0
1335	-125	-205	0	0	0	0	0	0
1336	-120	-197.5	0	0	0	0	0	0
1337	-117.5	-202.5	0	0	0	0	0	0
1338	-117.5	-215	0	0	0	0	0	0
1339	-117.5	-220	0	0	0	0	0	0
1340	-117.5	-225	0	0	0	0	0	0
1341	-120	-232.5	0	0	0	0	0	0
1342	-110	-232.5	0	0	0	0	0	0
1343	-110	-242.5	0	0	0	0	0	0
1344	-115	-260	0	0	0	0	0	0
1345	-120	-285	0	0	0	0	0	0
1346	-127.5	-310	0	0	0	0	0	0
1347	-135	-337.5	0	0	0	0	0	0
1348	-142.5	-365	0	0	0	0	0	0
1349	-155	-385	0	0	0	0	0	0
1350	-165	-407.5	0	0	0	0	0	0
1351	-162.5	-425	0	0	0	0	0	0
1352	-177.5	-447.5	0	0	0	0	0	0
1353	-187.5	-465	0	0	0	0	0	0
1354	-187.5	-480	0	0	0	0	0	0
1355	-210	-502.5	0	0	0	0	0	0
1356	-202.5	-510	0	0	0	0	0	0
1357	-190	-497.5	0	0	0	0	0	0
1358	-195	-495	0	0	0	0	0	0
1359	-177.5	-490	0	0	0	0	0	0
1360	-182.5	-490	0	0	0	0	0	0
1361	-192.5	-495	0	0	0	0	0	0
1362	-177.5	-485	0	0	0	0	0	0
1363	-180	-492.5	0	0	0	0	0	0
1364	-167.5	-485	0	0	0	0	0	0
1365	-155	-465	0	0	0	0	0	0
1366	-157.5	-457.5	0	0	0	0	0	0
1367	-152.5	-455	0	0	0	0	0	0
1368	-167.5	-467.5	0	0	0	0	0	0
1369	-170	-475	0	0	0	0	0	0
1370	-167.5	-480	0	0	0	0	0	0
1371	-167.5	-485	0	0	0	0	0	0
1372	-162.5	-480	0	0	0	0	0	0
1373	-162.5	-470	0	0	0	0	0	0
1374	-155	-457.5	0	0	0	0	0	0
1375	-152.5	-455	0	0	0	0	0	0
1376	-155	-457.5	0	0	0	0	0	0
1377	-152.5	-460	0	0	0	0	0	0
1378	-152.5	-452.5	0	0	0	0	0	0
1379	-147.5	-440	0	0	0	0	0	0
1380	-162.5	-447.5	0	0	0	0	0	0
1381	-157.5	-447.5	0	0	0	0	0	0
1382	-142.5	-450	0	0	0	0	0	0
1383	-145	-467.5	0	0	0	0	0	0
1384	-142.5	-477.5	0	0	0	0	0	0
1385	-142.5	-485	0	0	0	0	0	0
1386	-150	-487.5	0	0	0	0	0	0
1387	-160	-490	0	0	0	0	0	0
1388	-157.5	-490	0	0	0	0	0	0
1389	-135	-470	0	0	0	0	0	0
1390	-105	-432.5	0	0	0	0	0	0
1391	-80	-387.5	0	0	0	0	0	0
1392	-70	-335	0	0	0	0	0	0
1393	-52.5	-257.5	0	0	0	0	0	0
1394	-22.5	-157.5	0	0	0	0	0	0
1395	0	-67.5	0	0	0	0	0	0
1396	27.5	27.5	0	0	0	0	0	0
1397	67.5	125	0	0	0	0	0	0
1398	87.5	192.5	0	0	0	0	0	0
1399	90	232.5	0	0	0	0	0	0
1400	90	237.5	0	0	0	0	0	0
1401	67.5	215	0	0	0	0	0	0
1402	40	170	0	0	0	0	0	0
1403	12.5	80	0	0	0	0	0	0
1404	-17.5	-32.5	0	0	0	0	0	0
1405	-37.5	-150	0	0	0	0	0	0
1406	-65	-285	0	0	0	0	0	0
1407	-80	-397.5	0	0	0	0	0	0
1408	-95	-497.5	0	0	0	0	0	0
1409	-115	-575	0	0	0	0	0	0
1410	-115	-615	0	0	0	0	0	0
1411	-112.5	-635	0	0	0	0	0	0
1412	-95	-630	0	0	0	0	0	0
1413	-85	-610	0	0	0	0	0	0
1414	-90	-577.5	0	0	0	0	0	0
1415	-92.5	-545	0	0	0	0	0	0
1416	-105	-515	0	0	0	0	0	0
1417	-107.5	-482.5	0	0	0	0	0	0
1418	-107.5	-457.5	0	0	0	0	0	0
1419	-125	-442.5	0	0	0	0	0	0
1420	-127.5	-432.5	0	0	0	0	0	0
1421	-142.5	-432.5	0	0	0	0	0	0
1422	-152.5	-432.5	0	0	0	0	0	0
1423	-150	-430	0	0	0	0	0	0
1424	-152.5	-425	0	0	0	0	0	0
1425	-137.5	-407.5	0	0	0	0	0	0
1426	-130	-390	0	0	0	0	0	0
1427	-135	-382.5	0	0	0	0	0	0
1428	-127.5	-372.5	0	0	0	0	0	0
1429	-102.5	-355	0	0	0	0	0	0
1430	-92.5	-347.5	0	0	0	0	0	0
1431	-90	-340	0	0	0	0	0	0
1432	-87.5	-337.5	0	0	0	0	0	0
1433	-92.5	-332.5	0	0	0	0	0	0
1434	-105	-342.5	0	0	0	0	0	0
1435	-117.5	-357.5	0	0	0	0	0	0
1436	-135	-377.5	0	0	0	0	0	0
1437	-167.5	-410	0	0	0	0	0	0
1438	-192.5	-427.5	0	0	0	0	0	0
1439	-202.5	-432.5	0	0	0	0	0	0
1440	-197.5	-420	0	0	0	0	0	0
1441	-182.5	-402.5	0	0	0	0	0	0
1442	-167.5	-390	0	0	0	0	0	0
1443	-145	-367.5	0	0	0	0	0	0
1444	-122.5	-355	0	0	0	0	0	0
1445	-100	-345	0	0	0	0	0	0
1446	-87.5	-325	0	0	0	0	0	0
1447	-70	-305	0	0	0	0	0	0
1448	-47.5	-287.5	0	0	0	0	0	0
1449	-55	-287.5	0	0	0	0	0	0
1450	-65	-300	0	0	0	0	0	0
1451	-77.5	-315	0	0	0	0	0	0
1452	-87.5	-330	0	0	0	0	0	0
1453	-82.5	-337.5	0	0	0	0	0	0
1454	-100	-342.5	0	0	0	0	0	0
1455	-102.5	-342.5	0	0	0	0	0	0
1456	-90	-332.5	0	0	0	0	0	0
1457	-95	-330	0	0	0	0	0	0
1458	-77.5	-312.5	0	0	0	0	0	0
1459	-75	-302.5	0	0	0	0	0	0
1460	-77.5	-290	0	0	0	0	0	0
1461	-57.5	-275	0	0	0	0	0	0
1462	-67.5	-270	0	0	0	0	0	0
1463	-75	-275	0	0	0	0	0	0
1464	-72.5	-285	0	0	0	0	0	0
1465	-77.5	-287.5	0	0	0	0	0	0
1466	-75	-295	0	0	0	0	0	0
1467	-77.5	-302.5	0	0	0	0	0	0
1468	-87.5	-310	0	0	0	0	0	0
1469	-80	-320	0	0	0	0	0	0
1470	-75	-320	0	0	0	0	0	0
1471	-80	-320	0	0	0	0	0	0
1472	-77.5	-315	0	0	0	0	0	0
1473	-80	-307.5	0	0	0	0	0	0
1474	-75	-295	0	0	0	0	0	0
1475	-72.5	-287.5	0	0	0	0	0	0
1476	-65	-272.5	0	0	0	0	0	0
1477	-50	-260	0	0	0	0	0	0
1478	-47.5	-250	0	0	0	0	0	0
1479	-45	-232.5	0	0	0	0	0	0
1480	-42.5	-220	0	0	0	0	0	0
1481	-42.5	-220	0	0	0	0	0	0
1482	-37.5	-212.5	0	0	0	0	0	0
1483	-30	-200	0	0	0	0	0	0
1484	-25	-197.5	0	0	0	0	0	0
1485	-25	-192.5	0	0	0	0	0	0
1486	-27.5	-195	0	0	0	0	0	0
1487	-32.5	-200	0	0	0	0	0	0
1488	-27.5	-200	0	0	0	0	0	0
1489	-25	-210	0	0	0	0	0	0
1490	-25	-210	0	0	0	0	0	0
1491	-22.5	-207.5	0	0	0	0	0	0
1492	-17.5	-212.5	0	0	0	0	0	0
1493	-22.5	-210	0	0	0	0	0	0
1494	-25	-212.5	0	0	0	0	0	0
1495	-25	-215	0	0	0	0	0	0
1496	-32.5	-215	0	0	0	0	0	0
1497	-30	-220	0	0	0	0	0	0
1498	-32.5	-215	0	0	0	0	0	0
1499	-30	-205	0	0	0	0	0	0
1500	-25	-202.5	0	0	0	0	0	0
1501	-17.5	-190	0	0	0	0	0	0
1502	-15	-185	0	0	0	0	0	0
1503	-12.5	-187.5	0	0	0	0	0	0
1504	-5	-177.5	0	0	0	0	0	0
1505	0	-167.5	0	0	0	0	0	0
1506	17.5	-155	0	0	0	0	0	0
1507	15	-152.5	0	0	0	0	0	0
1508	17.5	-147.5	0	0	0	0	0	0
1509	15	-157.5	0	0	0	0	0	0
1510	-2.5	-175	0	0	0	0	0	0
1511	-2.5	-172.5	0	0	0	0	0	0
1512	-10	-182.5	0	0	0	0	0	0
1513	-5	-182.5	0	0	0	0	0	0
1514	0	-180	0	0	0	0	0	0
1515	-12.5	-192.5	0	0	0	0	0	0
1516	-2.5	-175	0	0	0	0	0	0
1517	0	-170	0	0	0	0	0	0
1518	0	-165	0	0	0	0	0	0
1519	7.5	-145	0	0	0	0	0	0
1520	10	-140	0	0	0	0	0	0
1521	20	-132.5	0	0	0	0	0	0
1522	15	-127.5	0	0	0	0	0	0
1523	10	-125	0	0	0	0	0	0
1524	17.5	-107.5	0	0	0	0	0	0
1525	17.5	-102.5	0	0	0	0	0	0
1526	20	-102.5	0	0	0	0	0	0
1527	20	-100	0	0	0	0	0	0
1528	20	-102.5	0	0	0	0	0	0
1529	20	-107.5	0	0	0	0	0	0
1530	20	-105	0	0	0	0	0	0
1531	15	-110	0	0	0	0	0	0
1532	7.5	-112.5	0	0	0	0	0	0
1533	15	-110	0	0	0	0	0	0
1534	12.5	-112.5	0	0	0	0	0	0
1535	10	-112.5	0	0	0	0	0	0
1536	20	-107.5	0	0	0	0	0	0
1537	17.5	-102.5	0	0	0	0	0	0
1538	15	-92.5	0	0	0	0	0	0
1539	17.5	-87.5	0	0	0	0	0	0
1540	12.5	-87.5	0	0	0	0	0	0
1541	27.5	-75	0	0	0	0	0	0
1542	32.5	-72.5	0	0	0	0	0	0
1543	22.5	-77.5	0	0	0	0	0	0
1544	22.5	-75	0	0	0	0	0	0
1545	0	-87.5	0	0	0	0	0	0
1546	-30	-110	0	0	0	0	0	0
1547	-40	-117.5	0	0	0	0	0	0
1548	-52.5	-117.5	0	0	0	0	0	0
1549	-47.5	-115	0	0	0	0	0	0
1550	-37.5	-102.5	0	0	0	0	0	0
1551	-45	-105	0	0	0	0	0	0
1552	-35	-105	0	0	0	0	0	0
1553	-30	-100	0	0	0	0	0	0
1554	-42.5	-112.5	0	0	0	0	0	0
1555	-25	-105	0	0	0	0	0	0
1556	-17.5	-95	0	0	0	0	0	0
1557	-17.5	-102.5	0	0	0	0	0	0
1558	-22.5	-110	0	0	0	0	0	0
1559	-35	-127.5	0	0	0	0	0	0
1560	-52.5	-145	0	0	0	0	0	0
1561	-67.5	-152.5	0	0	0	0	0	0
1562	-87.5	-165	0	0	0	0	0	0
1563	-92.5	-160	0	0	0	0	0	0
1564	-85	-155	0	0	0	0	0	0
1565	-85	-150	0	0	0	0	0	0
1566	-85	-145	0	0	0	0	0	0
1567	-80	-147.5	0	0	0	0	0	0
1568	-62.5	-132.5	0	0	0	0	0	0
1569	-52.5	-117.5	0	0	0	0	0	0
1570	-47.5	-107.5	0	0	0	0	0	0
1571	-37.5	-92.5	0	0	0	0	0	0
1572	-35	-82.5	0	0	0	0	0	0
1573	-32.5	-82.5	0	0	0	0	0	0
1574	-32.5	-82.5	0	0	0	0	0	0
1575	-30	-85	0	0	0	0	0	0
1576	-30	-87.5	0	0	0	0	0	0
1577	-27.5	-82.5	0	0	0	0	0	0
1578	-35	-92.5	0	0	0	0	0	0
1579	-45	-92.5	0	0	0	0	0	0
1580	-42.5	-95	0	0	0	0	0	0
1581	-52.5	-105	0	0	0	0	0	0
1582	-50	-97.5	0	0	0	0	0	0
1583	-42.5	-95	0	0	0	0	0	0
1584	-57.5	-95	0	0	0	0	0	0
1585	-52.5	-80	0	0	0	0	0	0
1586	-42.5	-72.5	0	0	0	0	0	0
1587	-45	-67.5	0	0	0	0	0	0
1588	-35	-60	0	0	0	0	0	0
1589	-37.5	-62.5	0	0	0	0	0	0
1590	-52.5	-70	0	0	0	0	0	0
1591	-52.5	-70	0	0	0	0	0	0
1592	-65	-80	0	0	0	0	0	0
1593	-77.5	-92.5	0	0	0	0	0	0
1594	-70	-87.5	0	0	0	0	0	0
1595	-72.5	-87.5	0	0	0	0	0	0
1596	-75	-87.5	0	0	0	0	0	0
1597	-57.5	-77.5	0	0	0	0	0	0
1598	-55	-75	0	0	0	0	0	0
1599	-55	-67.5	0	0	0	0	0	0
1600	-37.5	-57.5	0	0	0	0	0	0
1601	-35	-52.5	0	0	0	0	0	0
1602	-27.5	-40	0	0	0	0	0	0
1603	-20	-32.5	0	0	0	0	0	0
1604	-20	-27.5	0	0	0	0	0	0
1605	-22.5	-27.5	0	0	0	0	0	0
1606	-32.5	-32.5	0	0	0	0	0	0
1607	-40	-25	0	0	0	0	0	0
1608	-47.5	-25	0	0	0	0	0	0
1609	-50	-22.5	0	0	0	0	0	0
1610	-47.5	-10	0	0	0	0	0	0
1611	-47.5	-7.5	0	0	0	0	0	0
1612	-45	-5	0	0	0	0	0	0
1613	-45	-5	0	0	0	0	0	0
1614	-35	-15	0	0	0	0	0	0
1615	-20	-12.5	0	0	0	0	0	0
1616	-27.5	-15	0	0	0	0	0	0
1617	-37.5	-27.5	0	0	0	0	0	0
1618	-40	-25	0	0	0	0	0	0
1619	-45	-27.5	0	0	0	0	0	0
1620	-45	-37.5	0	0	0	0	0	0
1621	-42.5	-37.5	0	0	0	0	0	0
1622	-32.5	-30	0	0	0	0	0	0
1623	-22.5	-17.5	0	0	0	0	0	0
1624	-37.5	-5	0	0	0	0	0	0
1625	-45	2.5	0	0	0	0	0	0
1626	-30	20	0	0	0	0	0	0
1627	-32.5	35	0	0	0	0	0	0
1628	-27.5	45	0	0	0	0	0	0
1629	-22.5	55	0	0	0	0	0	0
1630	-27.5	65	0	0	0	0	0	0
1631	-27.5	75	0	0	0	0	0	0
1632	-45	67.5	0	0	0	0	0	0
1633	-60	57.5	0	0	0	0	0	0
1634	-77.5	52.5	0	0	0	0	0	0
1635	-95	60	0	0	0	0	0	0
1636	-87.5	80	0	0	0	0	0	0
1637	-80	107.5	0	0	0	0	0	0
1638	-67.5	142.5	0	0	0	0	0	0
1639	-52.5	182.5	0	0	0	0	0	0
1640	-30	220	0	0	0	0	0	0
1641	-12.5	250	0	0	0	0	0	0
1642	5	287.5	0	0	0	0	0	0
1643	20	317.5	0	0	0	0	0	0
1644	32.5	332.5	0	0	0	0	0	0
1645	42.5	337.5	0	0	0	0	0	0
1646	35	337.5	0	0	0	0	0	0
1647	20	312.5	0	0	0	0	0	0
1648	12.5	282.5	0	0	0	0	0	0
1649	12.5	262.5	0	0	0	0	0	0
1650	0	232.5	0	0	0	0	0	0
1651	-5	202.5	0	0	0	0	0	0
1652	-2.5	185	0	0	0	0	0	0
1653	-17.5	160	0	0	0	0	0	0
1654	-15	152.5	0	0	0	0	0	0
1655	-12.5	140	0	0	0	0	0	0
1656	-20	115	0	0	0	0	0	0
1657	0	120	0	0	0	0	0	0
1658	-10	107.5	0	0	0	0	0	0
1659	-32.5	85	0	0	0	0	0	0
1660	-40	77.5	0	0	0	0	0	0
1661	-65	57.5	0	0	0	0	0	0
1662	-70	47.5	0	0	0	0	0	0
1663	-70	45	0	0	0	0	0	0
1664	-62.5	47.5	0	0	0	0	0	0
1665	-52.5	47.5	0	0	0	0	0	0
1666	-55	45	0	0	0	0	0	0
1667	-55	42.5	0	0	0	0	0	0
1668	-55	40	0	0	0	0	0	0
1669	-52.5	42.5	0	0	0	0	0	0
1670	-52.5	37.5	0	0	0	0	0	0
1671	-55	40	0	0	0	0	0	0
1672	-47.5	40	0	0	0	0	0	0
1673	-45	37.5	0	0	0	0	0	0
1674	-52.5	30	0	0	0	0	0	0
1675	-57.5	25	0	0	0	0	0	0
1676	-65	17.5	0	0	0	0	0	0
1677	-82.5	5	0	0	0	0	0	0
1678	-82.5	5	0	0	0	0	0	0
1679	-77.5	5	0	0	0	0	0	0
1680	-70	7.5	0	0	0	0	0	0
1681	-62.5	17.5	0	0	0	0	0	0
1682	-72.5	15	0	0	0	0	0	0
1683	-70	25	0	0	0	0	0	0
1684	-77.5	25	0	0	0	0	0	0
1685	-85	22.5	0	0	0	0	0	0
1686	-80	27.5	0	0	0	0	0	0
1687	-82.5	22.5	0	0	0	0	0	0
1688	-82.5	12.5	0	0	0	0	0	0
1689	-107.5	-7.5	0	0	0	0	0	0
1690	-130	-30	0	0	0	0	0	0
1691	-135	-45	0	0	0	0	0	0
1692	-157.5	-70	0	0	0	0	0	0
1693	-157.5	-77.5	0	0	0	0	0	0
1694	-147.5	-75	0	0	0	0	0	0
1695	-150	-75	0	0	0	0	0	0
1696	-135	-57.5	0	0	0	0	0	0
1697	-117.5	-35	0	0	0	0	0	0
1698	-97.5	-2.5	0	0	0	0	0	0
1699	-65	42.5	0	0	0	0	0	0
1700	-32.5	95	0	0	0	0	0	0
1701	0	165	0	0	0	0	0	0
1702	32.5	247.5	0	0	0	0	0	0
1703	65	335	0	0	0	0	0	0
1704	82.5	417.5	0	0	0	0	0	0
1705	122.5	507.5	0	0	0	0	0	0
1706	137.5	570	0	0	0	0	0	0
1707	130	605	0	0	0	0	0	0
1708	135	630	0	0	0	0	0	0
1709	112.5	620	0	0	0	0	0	0
1710	95	595	0	0	0	0	0	0
1711	92.5	550	0	0	0	0	0	0
1712	67.5	462.5	0	0	0	0	0	0
1713	45	357.5	0	0	0	0	0	0
1714	5	227.5	0	0	0	0	0	0
1715	-35	97.5	0	0	0	0	0	0
1716	-62.5	-5	0	0	0	0	0	0
1717	-80	-87.5	0	0	0	0	0	0
1718	-75	-132.5	0	0	0	0	0	0
1719	-72.5	-162.5	0	0	0	0	0	0
1720	-65	-177.5	0	0	0	0	0	0
1721	-62.5	-182.5	0	0	0	0	0	0
1722	-75	-175	0	0	0	0	0	0
1723	-77.5	-152.5	0	0	0	0	0	0
1724	-65	-115	0	0	0	0	0	0
1725	-55	-70	0	0	0	0	0	0
1726	-45	-30	0	0	0	0	0	0
1727	-40	0	0	0	0	0	0	0
1728	-45	15	0	0	0	0	0	0
1729	-37.5	35	0	0	0	0	0	0
1730	-40	50	0	0	0	0	0	0
1731	-52.5	55	0	0	0	0	0	0
1732	-47.5	70	0	0	0	0	0	0
1733	-37.5	82.5	0	0	0	0	0	0
1734	-35	87.5	0	0	0	0	0	0
1735	-30	95	0	0	0	0	0	0
1736	-22.5	97.5	0	0	0	0	0	0
1737	-17.5	100	0	0	0	0	0	0
1738	-20	100	0	0	0	0	0	0
1739	-27.5	95	0	0	0	0	0	0
1740	-32.5	90	0	0	0	0	0	0
1741	-42.5	87.5	0	0	0	0	0	0
1742	-45	90	0	0	0	0	0	0
1743	-42.5	102.5	0	0	0	0	0	0
1744	-32.5	117.5	0	0	0	0	0	0
1745	-10	137.5	0	0	0	0	0	0
1746	0	160	0	0	0	0	0	0
1747	0	177.5	0	0	0	0	0	0
1748	5	195	0	0	0	0	0	0
1749	0	202.5	0	0	0	0	0	0
1750	0	217.5	0	0	0	0	0	0
1751	17.5	237.5	0	0	0	0	0	0
1752	27.5	245	0	0	0	0	0	0
1753	37.5	255	0	0	0	0	0	0
1754	25	242.5	0	0	0	0	0	0
1755	2.5	222.5	0	0	0	0	0	0
1756	-2.5	210	0	0	0	0	0	0
1757	-12.5	202.5	0	0	0	0	0	0
1758	-15	207.5	0	0	0	0	0	0
1759	-10	217.5	0	0	0	0	0	0
1760	-2.5	227.5	0	0	0	0	0	0
1761	-15	227.5	0	0	0	0	0	0
1762	-25	237.5	0	0	0	0	0	0
1763	-25	252.5	0	0	0	0	0	0
1764	-27.5	270	0	0	0	0	0	0
1765	-25	290	0	0	0	0	0	0
1766	-30	297.5	0	0	0	0	0	0
1767	-30	297.5	0	0	0	0	0	0
1768	-35	295	0	0	0	0	0	0
1769	-42.5	292.5	0	0	0	0	0	0
1770	-35	305	0	0	0	0	0	0
1771	-25	320	0	0	0	0	0	0
1772	-7.5	340	0	0	0	0	0	0
1773	0	355	0	0	0	0	0	0
1774	0	360	0	0	0	0	0	0
1775	5	372.5	0	0	0	0	0	0
1776	5	382.5	0	0	0	0	0	0
1777	7.5	395	0	0	0	0	0	0
1778	17.5	415	0	0	0	0	0	0
1779	17.5	420	0	0	0	0	0	0
1780	12.5	427.5	0	0	0	0	0	0
1781	5	427.5	0	0	0	0	0	0
1782	5	417.5	0	0	0	0	0	0
1783	5	412.5	0	0	0	0	0	0
1784	0	410	0	0	0	0	0	0
1785	12.5	422.5	0	0	0	0	0	0
1786	20	427.5	0	0	0	0	0	0
1787	25	432.5	0	0	0	0	0	0
1788	30	430	0	0	0	0	0	0
1789	25	422.5	0	0	0	0	0	0
1790	25	422.5	0	0	0	0	0	0
1791	25	420	0	0	0	0	0	0
1792	30	425	0	0	0	0	0	0
1793	27.5	435	0	0	0	0	0	0
1794	40	447.5	0	0	0	0	0	0
1795	42.5	450	0	0	0	0	0	0
1796	35	457.5	0	0	0	0	0	0
1797	52.5	470	0	0	0	0	0	0
1798	55	477.5	0	0	0	0	0	0
1799	72.5	497.5	0	0	0	0	0	0
1800	92.5	512.5	0	0	0	0	0	0
1801	85	520	0	0	0	0	0	0
1802	97.5	530	0	0	0	0	0	0
1803	97.5	527.5	0	0	0	0	0	0
1804	80	517.5	0	0	0	0	0	0
1805	75	510	0	0	0	0	0	0
1806	62.5	500	0	0	0	0	0	0
1807	55	490	0	0	0	0	0	0
1808	50	490	0	0	0	0	0	0
1809	37.5	482.5	0	0	0	0	0	0
1810	40	480	0	0	0	0	0	0
1811	50	492.5	0	0	0	0	0	0
1812	65	502.5	0	0	0	0	0	0
1813	70	510	0	0	0	0	0	0
1814	87.5	522.5	0	0	0	0	0	0
1815	110	535	0	0	0	0	0	0
1816	110	535	0	0	0	0	0	0
1817	105	522.5	0	0	0	0	0	0
1818	105	517.5	0	0	0	0	0	0
1819	102.5	512.5	0	0	0	0	0	0
1820	107.5	507.5	0	0	0	0	0	0
1821	100	500	0	0	0	0	0	0
1822	92.5	495	0	0	0	0	0	0
1823	95	497.5	0	0	0	0	0	0
1824	77.5	482.5	0	0	0	0	0	0
1825	65	472.5	0	0	0	0	0	0
1826	75	480	0	0	0	0	0	0
1827	77.5	482.5	0	0	0	0	0	0
1828	87.5	485	0	0	0	0	0	0
1829	107.5	510	0	0	0	0	0	0
1830	115	522.5	0	0	0	0	0	0
1831	120	532.5	0	0	0	0	0	0
1832	135	550	0	0	0	0	0	0
1833	132.5	550	0	0	0	0	0	0
1834	140	565	0	0	0	0	0	0
1835	152.5	575	0	0	0	0	0	0
1836	142.5	575	0	0	0	0	0	0
1837	162.5	597.5	0	0	0	0	0	0
1838	172.5	607.5	0	0	0	0	0	0
1839	167.5	612.5	0	0	0	0	0	0
1840	175	617.5	0	0	0	0	0	0
1841	157.5	600	0	0	0	0	0	0
